Company,Title,Rating,Work/Life Balance,Benefit,Security,Culture
Talbots-Inc-,Sales Support -sales associate,5.00,1.50,3.00,3.50,3.50
Talbots-Inc-,Sales and Service,5.00,2.00,3.00,4.00,4.00
Talbots-Inc-,Sales associate assistant,4.00,2.67,2.33,3.00,3.67
Talbots-Inc-,Sales associate/Key holder,3.00,3.00,3.00,2.50,2.00
Talbots-Inc-,Sales clerk,3.00,2.00,5.00,4.00,5.00
Talbots-Inc-,Sales/Head Stylist,5.00,3.00,3.00,5.00,1.00
Talbots-Inc-,Selling Supervisor,4.20,3.60,3.20,3.20,4.20
Talbots-Inc-,Senior Collections Specialist,5.00,3.33,3.67,3.33,3.00
Talbots-Inc-,Senior Manager - Business Intelligence,3.00,2.75,3.50,3.25,5.00
Talbots-Inc-,Senior Systems Analyst,2.00,3.40,3.40,4.00,3.00
Talbots-Inc-,SeniorJava Developer,4.00,5.00,3.00,3.00,4.00
Talbots-Inc-,Shipper and reciever,5.00,4.00,3.33,4.00,3.33
Talbots-Inc-,Shipper-Reciever,4.00,2.00,1.00,5.00,4.00
Talbots-Inc-,Shipping Supervisor,4.00,2.00,3.50,4.00,4.00
Talbots-Inc-,Shipping and Receiving Clerk,3.71,3.43,3.14,3.57,3.86
Talbots-Inc-,Shopping Advisor/Sales Associate,3.00,3.67,3.67,2.67,3.00
Talbots-Inc-,Stock/Sales and Customer Service,3.00,2.00,4.00,4.00,3.00
Talbots-Inc-,Store Liaison,5.00,2.25,3.50,4.50,3.50
Talbots-Inc-,Store Management,2.00,2.00,3.00,3.00,5.00
Talbots-Inc-,Store Manager,3.06,3.17,3.89,3.78,2.89
Talbots-Inc-,Store manager,4.00,2.33,4.00,2.67,4.00
Talbots-Inc-,Stylist,3.00,3.00,1.00,4.50,3.50
Talbots-Inc-,Supervisor,5.00,1.00,5.00,3.00,4.00
Talbots-Inc-,Support/Merchandiser,4.00,2.00,4.00,3.00,3.00
Talbots-Inc-,Swimwear Designer-Private Label,3.00,3.50,3.00,2.50,3.25
Talbots-Inc-,Systems Analyst,4.00,1.50,4.50,4.50,4.00
Talbots-Inc-,Talbots - Sales Associate,5.00,3.00,4.00,3.00,2.00
Talbots-Inc-,Telemarketer,3.00,4.00,3.00,5.00,4.00
Talbots-Inc-,Temporary Sales Associate,1.00,2.67,3.00,4.67,3.67
Talbots-Inc-,Temporary Sales Asst,4.00,3.00,3.00,3.00,3.00
Talbots-Inc-,Temporary Warehouse Worker,3.00,3.00,2.50,2.50,3.00
Talbots-Inc-,Upscale Retail Sales Associate,5.00,4.00,3.00,2.50,2.50
Talbots-Inc-,Visual Associate,3.00,3.50,4.00,4.00,4.00
Talbots-Inc-,Visual Merchandiser,2.90,3.41,3.38,3.52,3.45
Talbots-Inc-,Visual Window Display Associate,5.00,2.50,3.50,1.50,4.50
Talbots-Inc-,Warehouse Associate,4.00,2.00,4.00,3.00,5.00
Talbots-Inc-,cashier/team member,5.00,5.00,2.00,3.00,4.00
Talbots-Inc-,sales associate,4.00,4.00,4.50,3.00,4.00
Talbots-Inc-,sales manager,5.00,4.25,2.75,2.25,3.75
Taza-Chocolate,Shipping Coordinator,3.00,3.50,2.00,3.50,3.00
Taza-Chocolate,chocolate maker and packaging assistant,4.00,3.50,5.00,3.50,4.00
TeleTech,401k Plan Benefit Analyst,2.00,2.50,4.50,2.00,3.00
TeleTech,@Home Customer Service Representative,2.00,3.00,4.00,1.00,3.00
TeleTech,@Home Primary Support Agent,3.00,2.00,3.50,4.00,3.00
TeleTech,AGENT LEAD & WORKFORCE SPECIALIST,5.00,4.00,4.00,1.00,3.00
TeleTech,API MSR,2.00,2.50,3.00,3.50,3.50
TeleTech,Account Executive Client Services,3.00,4.00,4.00,4.00,4.00
TeleTech,Account Management 1,2.00,2.50,3.50,2.50,3.00
TeleTech,Account Manager,2.83,3.50,2.83,3.50,2.67
TeleTech,Account Manager/Customer Service,4.00,2.00,3.00,4.50,3.50
TeleTech,Account Specialist/CSR,3.00,3.00,1.00,3.00,4.00
TeleTech,Accounts manager,4.00,3.50,1.00,4.00,3.50
TeleTech,Acting Supervisor,3.00,4.00,3.00,2.67,3.00
TeleTech,Acting Supervisor (Client: Bank),2.00,3.33,2.00,3.00,2.67
TeleTech,Administrative Assistant,3.00,3.00,4.00,1.00,2.00
TeleTech,Advanced Tech-Care/ Customer Care Representative,3.00,2.50,3.00,3.50,3.50
TeleTech,Agent,3.33,3.19,3.52,3.41,3.15
TeleTech,Agent Representative,2.00,4.67,3.33,3.00,3.67
TeleTech,Assist clients,3.00,2.00,2.00,3.00,3.00
TeleTech,Assist customers,3.00,3.67,4.00,4.00,3.67
TeleTech,At Home -Trainer/Customer Service Representative,5.00,2.00,5.00,3.00,3.00
TeleTech,At Home Agent,3.00,3.33,3.33,2.67,3.67
TeleTech,At Home Customer Care Advisor,5.00,2.00,3.00,2.50,4.00
TeleTech,At Home Customer Service Rep,3.00,2.67,3.33,3.00,4.67
TeleTech,At Home Customer Service Representative,3.00,1.50,3.00,3.00,2.50
TeleTech,At Home Customer Support Rep,4.00,3.50,2.50,4.00,3.00
TeleTech,At Home Sales,4.00,4.00,1.67,3.67,4.00
TeleTech,At Home Technical Support,3.00,3.00,3.50,3.50,2.50
TeleTech,At home call center agent,3.00,2.00,1.00,5.00,5.00
TeleTech,At home customer care agent,4.00,3.00,3.00,4.00,3.50
TeleTech,At home customer service representative,5.00,5.00,2.00,2.00,5.00
TeleTech,At-Home Customer Service Representative,5.00,5.00,4.00,3.00,4.00
TeleTech,Auto Loan Specialist,4.00,3.00,4.25,2.25,3.00
TeleTech,BB Reward Zone Associate,4.00,5.00,4.00,5.00,3.00
TeleTech,BBY Sales Agent,4.00,3.33,3.33,3.67,2.00
TeleTech,BCBS AGENT,2.00,3.50,3.50,3.00,3.50
TeleTech,BILINGUAL QUALITY ASSURANCE SPECIALIST II,4.00,4.00,1.00,3.00,5.00
TeleTech,Bank Fraud Specialist,3.00,4.00,3.00,4.00,3.00
TeleTech,Bank Representative,3.00,3.50,4.00,3.25,3.25
TeleTech,Bank of America Customer Service Agent,1.00,4.00,4.00,3.00,2.00
TeleTech,Banking CSR,1.00,3.20,3.80,2.80,3.20
TeleTech,Banking Member Service Rep,1.00,3.00,4.50,2.00,4.50
TeleTech,Banking Specialist,4.00,5.00,3.00,3.00,2.00
TeleTech,Benefit Solutions Team Lead,4.00,2.00,4.00,2.00,4.00
TeleTech,Benefit Specialist/Claims Representative,4.00,3.50,3.50,2.00,3.50
TeleTech,Best Buy Customer Service,5.00,4.33,4.00,3.67,3.33
TeleTech,Bi-lingual Customer Service Agent,5.00,3.33,3.00,3.33,3.67
TeleTech,Bilingual Customer Service Representative,5.00,4.00,3.33,4.33,3.00
TeleTech,Bilingual Tech Support,5.00,5.00,2.00,3.00,3.00
TeleTech,Billing Representative,5.00,4.00,3.00,3.33,3.33
TeleTech,Binlingual sales agent,3.00,4.00,2.50,4.50,3.00
TeleTech,Blue Link SOS/Customer Service Agent,2.00,4.25,3.50,3.75,4.50
TeleTech,Blue Link Safety and Security Agent,3.00,3.75,2.25,3.00,3.75
TeleTech,Broker Service Rep,1.00,1.67,3.00,5.00,4.00
TeleTech,Brookdale Senior Living Solutions Rockledge Fl,1.00,4.00,4.00,1.00,4.00
TeleTech,Business Sales Agent,4.33,3.67,3.67,3.00,3.00
TeleTech,Business Sales Associate/CSR,4.00,3.33,3.67,2.33,2.00
TeleTech,CALL CENTER AGENT,3.00,3.50,3.50,4.50,3.00
TeleTech,COMCAST ACCT,3.00,2.00,2.67,4.33,3.33
TeleTech,CSA,4.00,2.00,5.00,2.00,5.00
TeleTech,CSA - Customer Service Associate,1.00,3.00,2.00,3.00,5.00
TeleTech,CSR,3.19,3.54,3.42,3.00,3.46
TeleTech,CSR - Customer Service Representative,3.67,3.44,3.78,3.56,3.67
TeleTech,CSR 1B,1.00,4.00,5.00,4.00,5.00
TeleTech,CSR 2,1.00,5.00,3.00,1.00,5.00
TeleTech,CSR Bi-lingual Agent,4.00,1.00,1.00,5.00,2.00
TeleTech,CSR Chat Expert,3.00,4.50,4.00,4.50,2.00
TeleTech,CSR I,4.00,3.00,2.50,3.50,3.00
TeleTech,CSR III,1.00,3.50,3.50,1.00,2.00
TeleTech,CSR for Anthem Blue Cross,2.00,5.00,5.00,3.00,2.00
TeleTech,CSR-Seasonal Temp,4.00,3.00,3.33,3.33,3.00
TeleTech,CSR/Sales,5.00,5.00,1.00,5.00,2.00
TeleTech,CUSTOMER ADVOCATE,1.00,3.00,4.33,4.00,3.00
TeleTech,CUSTOMER CARE REPRESENTATIVE,4.00,4.00,3.50,2.50,3.00
TeleTech,CUSTOMER SERVICE,4.50,3.00,3.50,3.75,3.00
TeleTech,CUSTOMER SERVICE AGENT,3.00,3.33,3.00,2.00,4.67
TeleTech,CUSTOMER SERVICE AGENT ASSISTING BESTBUY CUSTOMERS,3.00,2.00,2.00,3.67,3.00
TeleTech,CUSTOMER SERVICE REP,4.40,3.00,2.80,2.90,2.20
TeleTech,CUSTOMER SERVICE REPRENSTATIVE,5.00,4.00,2.50,2.00,3.50
TeleTech,CUSTOMER SERVICE REPRESENTATIVE,2.86,3.29,3.21,3.64,2.93
TeleTech,CUSTOMER SERVICE REPRESENTATIVE II,5.00,3.00,3.00,3.33,3.33
TeleTech,CUSTOMER SERVICE REPRESENTATIVE TELETECH,2.00,4.00,3.33,3.00,4.00
TeleTech,CUSTOMER SERVICES CARE REP WORK FROM HOME,5.00,1.00,3.00,3.00,3.00
TeleTech,CUSTOMER SUPPORT AGENT,2.00,4.00,3.00,4.00,3.00
TeleTech,CUSTOMER Service Representative coach,4.00,4.00,4.00,2.00,4.00
TeleTech,Call Advocate,5.00,2.50,5.00,4.00,2.50
TeleTech,Call Agent,4.00,3.75,4.00,3.50,2.50
TeleTech,Call Center Agent,1.60,3.60,3.00,3.20,3.20
TeleTech,Call Center Agent \ Retrace Coach,3.00,4.00,4.00,3.00,3.00
TeleTech,Call Center Customer Advocate,1.00,2.00,2.00,4.00,2.00
TeleTech,Call Center Customer Service,1.00,2.33,3.67,1.33,2.33
TeleTech,Call Center Customer Service Representative,4.00,3.50,2.50,4.00,3.50
TeleTech,Call Center Receptionist,3.00,3.50,2.50,3.00,4.00
TeleTech,Call Center Rep,1.00,2.67,3.00,3.33,3.00
TeleTech,Call Center Representative,3.00,1.00,4.00,3.00,3.00
TeleTech,Call Center rep,3.00,2.00,5.00,5.00,3.00
TeleTech,Call Center/Customer Service,3.00,4.00,4.00,3.00,5.00
TeleTech,Call Options Attendant,1.50,3.75,3.75,3.50,3.25
TeleTech,Call Options Attendant and Chat Coach,2.00,3.00,2.50,2.00,3.50
TeleTech,Call Rep,2.00,3.33,3.67,3.67,3.33
TeleTech,Call Representative,4.00,2.33,4.00,3.00,3.67
TeleTech,Call/Chat Representative,5.00,4.00,4.00,3.00,5.00
TeleTech,Card Associate,3.00,3.00,3.00,2.00,1.00
TeleTech,Card Core Agent,5.00,4.00,4.50,4.00,2.50
TeleTech,Case Manager,4.00,3.00,5.00,5.00,4.00
TeleTech,Census Interviewer,5.00,3.50,2.00,4.00,3.50
TeleTech,Certified Nurse Assistant  Tele tech Monitor,4.00,4.00,3.00,4.25,4.00
TeleTech,Certified Technical Trainer,4.00,4.00,4.00,2.50,2.00
TeleTech,Chat Customer Service,2.00,3.25,2.75,2.75,3.25
TeleTech,Chat/Voice Agent,5.00,3.00,3.50,2.50,3.00
TeleTech,Claims Lead,2.00,3.00,5.00,4.00,4.00
TeleTech,Classroom Coordinator/CSR,5.00,1.50,4.00,4.50,3.00
TeleTech,Client Services Representative,5.00,3.00,2.00,5.00,3.00
TeleTech,Coach,4.00,3.00,5.00,4.00,2.00
TeleTech,Coach/Supervisor,4.00,2.50,3.00,2.50,3.00
TeleTech,Communication Technical Manager,4.00,4.00,3.00,4.00,3.00
TeleTech,Computer Support Specialist,3.00,3.00,5.00,3.00,3.00
TeleTech,Computer Technician,4.00,4.50,4.00,1.00,3.50
TeleTech,Consumer Affairs Specialist,3.00,3.00,4.00,5.00,4.00
TeleTech,Consumer Representative,5.00,4.00,2.33,4.00,4.33
TeleTech,Coordinator Specialist,4.00,3.00,3.00,1.00,1.00
TeleTech,Corporate Escalations Specialist,4.00,2.00,3.00,5.00,5.00
TeleTech,Credit Card Specialist,1.00,4.00,4.33,2.00,3.67
TeleTech,Credit Specialist,5.00,2.00,5.00,4.00,3.00
TeleTech,Current Employee,5.00,3.00,4.00,3.00,2.50
TeleTech,Cusromer Service Representative 1,5.00,3.00,3.50,3.50,3.50
TeleTech,Customer Account Executive,2.00,4.00,5.00,3.00,3.00
TeleTech,Customer Advocate,3.21,3.32,2.86,3.57,3.54
TeleTech,Customer Advocate - Call Center,4.00,4.00,3.67,3.67,3.00
TeleTech,Customer Advocate for Blue Cross Blue Shield,1.00,3.00,2.50,2.50,1.00
TeleTech,Customer Advocate insurance verifiers,5.00,3.00,2.00,4.00,4.00
TeleTech,Customer Advovace,1.00,3.00,3.33,4.33,3.67
TeleTech,Customer Assistant,5.00,2.50,4.00,4.00,4.00
TeleTech,Customer Care Agent,4.20,3.40,3.60,3.20,2.80
TeleTech,Customer Care Associate,2.50,3.75,3.75,2.75,4.00
TeleTech,Customer Care Manager,4.00,3.00,2.00,3.00,3.00
TeleTech,Customer Care Professional,4.00,2.67,1.67,3.67,3.67
TeleTech,Customer Care Provider,3.00,2.50,4.50,3.00,3.00
TeleTech,Customer Care Representative,3.67,3.00,3.67,3.89,3.33
TeleTech,Customer Care Representative I,5.00,2.50,3.00,3.50,3.50
TeleTech,Customer Care Representative II,1.00,3.00,2.67,3.67,3.67
TeleTech,Customer Care Service/Sales,4.00,2.00,3.50,4.50,4.50
TeleTech,Customer Care Specialist,3.00,2.50,3.50,4.50,3.00
TeleTech,Customer Care Support Representative for USAA,4.00,5.00,4.00,2.00,5.00
TeleTech,Customer Care to the  United States Post Office,1.00,3.00,4.50,4.00,4.50
TeleTech,Customer Repersentive,4.00,5.00,3.00,3.00,3.00
TeleTech,Customer Representative,4.00,2.00,3.00,2.50,3.50
TeleTech,Customer Serivice Rep,3.00,4.50,3.00,4.00,3.50
TeleTech,Customer Serrvice Agent,5.00,3.25,3.50,4.25,4.00
TeleTech,Customer Service,3.49,3.13,3.58,3.38,3.30
TeleTech,Customer Service / Administrator - Tier 2,5.00,2.50,4.00,4.00,3.50
TeleTech,Customer Service Account Manager,2.00,3.50,4.00,3.00,4.00
TeleTech,Customer Service Advocate,1.77,3.69,3.69,3.54,3.54
TeleTech,Customer Service Agent,3.55,3.64,3.09,3.18,3.36
TeleTech,Customer Service Agent - Call Center,3.00,4.00,4.50,5.00,3.00
TeleTech,Customer Service Agent for USAA Banking,2.00,3.50,3.00,3.50,3.50
TeleTech,Customer Service Agent/Cashier,5.00,4.00,4.00,3.00,5.00
TeleTech,Customer Service Associate,4.18,3.36,2.45,2.64,4.00
TeleTech,Customer Service Associate/ Technical support,3.00,4.00,4.00,4.00,2.00
TeleTech,Customer Service Auto Loan specialist,5.00,2.67,3.67,4.00,3.00
TeleTech,Customer Service Bank MSR,1.00,3.00,3.00,2.50,4.50
TeleTech,Customer Service Banking Representative,2.00,5.00,3.00,4.00,5.00
TeleTech,Customer Service Full Time Seasonal Position,1.00,4.00,3.00,4.00,4.00
TeleTech,Customer Service Help Desk/Technical Support,4.00,4.00,3.50,5.00,2.00
TeleTech,Customer Service Operation Team-Lead,4.00,2.00,1.00,5.00,4.00
TeleTech,Customer Service Operations Manager,2.00,4.50,2.50,4.50,4.00
TeleTech,Customer Service Operator,4.00,3.00,3.00,4.00,3.00
TeleTech,Customer Service Phone Representative,3.00,3.00,5.00,5.00,5.00
TeleTech,Customer Service Rep,3.44,3.26,3.56,3.20,3.36
TeleTech,Customer Service Rep (Temp),5.00,2.00,2.50,1.50,4.50
TeleTech,Customer Service Rep I,3.00,3.50,3.50,4.50,3.25
TeleTech,Customer Service Rep I & II Supervisor Data Entry,3.00,3.00,5.00,2.00,4.00
TeleTech,Customer Service Rep I @home agent,4.00,4.00,2.00,2.00,2.00
TeleTech,Customer Service Rep- Tier 2 Case Manager,3.00,1.00,3.00,3.00,3.00
TeleTech,Customer Service Rep. (Inbound calls),4.00,5.00,5.00,4.00,5.00
TeleTech,Customer Service Rep/Chat Coach,5.00,3.50,3.00,4.00,3.50
TeleTech,Customer Service Rep/Work At home,3.00,2.00,5.00,3.00,3.00
TeleTech,Customer Service Repersentatives,5.00,2.00,1.00,5.00,5.00
TeleTech,Customer Service Reprensentative,3.00,2.00,4.00,5.00,3.00
TeleTech,Customer Service Represenative,5.00,4.00,4.00,2.00,4.00
TeleTech,Customer Service Representative,3.42,3.24,3.31,3.27,3.37
TeleTech,Customer Service Representative (Census Worker),3.00,3.00,5.00,3.00,2.00
TeleTech,Customer Service Representative (former),3.00,4.00,3.00,4.00,4.00
TeleTech,Customer Service Representative - Intuit Turbo Tax,1.00,3.00,3.50,3.00,3.50
TeleTech,Customer Service Representative - T-Mobile,4.00,3.00,4.00,5.00,2.00
TeleTech,Customer Service Representative -Intuit TurboTax,5.00,2.50,3.50,1.00,4.00
TeleTech,Customer Service Representative Anthem Blue Cross,4.00,1.00,3.00,5.00,3.00
TeleTech,Customer Service Representative I,4.00,3.33,3.67,3.67,3.67
TeleTech,Customer Service Representative IB,2.00,4.00,3.00,2.00,4.00
TeleTech,Customer Service Representative II,4.40,3.40,3.60,3.00,2.80
TeleTech,Customer Service Representative Level 1,5.00,3.33,3.00,3.00,3.67
TeleTech,Customer Service Representative for USAA Bank,4.00,4.00,5.00,4.00,3.00
TeleTech,Customer Service Representative-product,5.00,5.00,4.00,5.00,3.00
TeleTech,Customer Service Representative/Call Center,2.33,3.83,3.67,3.50,4.17
TeleTech,Customer Service Representative/Sales,5.00,2.00,2.00,4.00,3.00
TeleTech,Customer Service Representative/Team lead,1.00,3.33,4.00,3.67,3.67
TeleTech,Customer Service Representative/Tracker,1.00,4.00,3.00,4.00,3.00
TeleTech,Customer Service Representitive,2.00,2.00,4.33,4.00,3.67
TeleTech,Customer Service Representive,1.00,1.00,3.00,4.00,4.00
TeleTech,Customer Service Respresentative,4.00,1.00,4.00,5.00,2.00
TeleTech,Customer Service Specialist,3.86,3.57,2.86,3.86,2.57
TeleTech,Customer Service Supervisor,4.00,4.00,4.00,2.67,4.00
TeleTech,Customer Service Supervisor / Accounting,5.00,3.50,3.50,3.00,2.50
TeleTech,Customer Service Supervisor Trainer,2.00,5.00,2.00,4.00,4.00
TeleTech,Customer Service Technical Specialist,4.00,3.00,4.00,3.00,4.00
TeleTech,Customer Service Technician,5.00,2.50,3.50,3.00,4.50
TeleTech,Customer Service Tier 1 Associate,5.00,4.50,4.50,3.50,3.00
TeleTech,Customer Service Tier II,1.00,3.00,3.00,2.00,4.00
TeleTech,Customer Service United Health Care & Turbo Tax,4.00,3.50,3.00,4.50,3.00
TeleTech,Customer Service Work from Home,3.00,4.00,5.00,2.00,5.00
TeleTech,Customer Service agent,4.00,4.25,4.25,3.75,3.75
TeleTech,Customer Service and Sales Representative,3.62,3.00,2.88,3.62,3.25
TeleTech,Customer Service representative,3.00,3.00,3.00,5.00,1.00
TeleTech,Customer Service/Call Center,3.00,3.00,4.50,2.00,3.00
TeleTech,Customer Service/Call Center Representative,5.00,4.00,3.50,3.00,2.50
TeleTech,Customer Service/Clerical Representative,1.00,3.00,4.00,4.00,4.00
TeleTech,Customer Service/Post Purchase Support,3.00,4.00,2.50,2.50,2.50
TeleTech,Customer Service/Sales,3.00,3.00,2.50,5.00,3.00
TeleTech,Customer Service/Sales Rep,3.00,4.50,1.50,3.50,3.50
TeleTech,Customer Service/Sales Representative,5.00,4.50,3.00,4.00,3.50
TeleTech,Customer Services Representative,2.00,3.50,3.50,1.50,3.00
TeleTech,Customer Sevice Associate,4.00,4.00,3.00,3.00,2.00
TeleTech,Customer Solutions Sales Rep,4.00,2.00,2.00,4.00,4.00
TeleTech,Customer Support Agent,4.00,2.50,2.00,3.00,4.00
TeleTech,Customer Support Chat Specialist & Trainer,4.00,5.00,4.00,3.00,3.00
TeleTech,Customer Support Representative,3.17,2.67,3.17,3.67,3.33
TeleTech,Customer Support Representative (Chat/Phone),3.00,2.67,4.33,2.67,3.33
TeleTech,Customer Support Representative III,4.00,4.00,4.50,3.50,4.00
TeleTech,Customer Support Specialist,3.00,2.00,2.00,4.50,2.50
TeleTech,Customer advocate,3.00,4.00,1.00,4.00,3.00
TeleTech,Customer care associate,4.00,4.00,2.00,2.67,4.00
TeleTech,Customer service,3.47,3.53,3.24,3.71,3.53
TeleTech,Customer service Rep,3.00,3.00,3.75,2.25,4.50
TeleTech,Customer service Representative,2.25,2.75,3.25,3.50,3.25
TeleTech,Customer service associate,5.00,5.00,4.00,3.00,4.00
TeleTech,Customer service at home,5.00,3.50,3.50,3.00,3.75
TeleTech,Customer service rep,4.12,3.25,3.50,3.12,2.88
TeleTech,Customer service representative,2.75,3.75,3.62,3.75,3.00
TeleTech,Customer service/licensed insurance agent,3.00,3.67,4.00,3.33,3.00
TeleTech,Cutomer Service Specialist,1.00,1.67,2.67,4.00,3.67
TeleTech,Data Entry,2.00,3.00,4.33,3.00,3.67
TeleTech,Data entry and assisting,3.00,3.00,5.00,4.00,2.00
TeleTech,Dell Business Account Manager,1.00,3.33,4.00,3.00,3.00
TeleTech,Deposit Servicing Rep,1.00,2.00,2.00,5.00,3.00
TeleTech,Deposit Servicing Representative,5.00,2.00,4.33,3.33,3.67
TeleTech,Deposit service representative,3.00,4.50,3.00,3.50,3.50
TeleTech,Deposits Agent,3.00,4.00,3.00,4.00,5.00
TeleTech,Deposits agent,3.00,3.00,4.00,4.00,3.50
TeleTech,Desktop support,1.00,5.00,1.00,4.00,2.00
TeleTech,Director,3.00,3.50,3.50,3.00,3.00
TeleTech,Director Advanced Business Analytics. Chief,4.00,3.00,5.00,2.00,4.00
TeleTech,Director IT,4.00,2.75,4.50,3.75,4.00
TeleTech,Director Learning & Leadership,3.00,3.50,4.00,4.50,4.00
TeleTech,Director Voice Engineering,4.00,5.00,5.00,1.00,4.00
TeleTech,Director of Business Solutions,4.00,3.00,3.00,5.00,3.00
TeleTech,Dispatcher/Customer Service,5.00,2.00,3.00,2.00,5.00
TeleTech,Dispatcher/Customer Service Representative,5.00,1.67,3.33,2.67,3.67
TeleTech,Don't want to say!,1.00,2.00,3.00,4.00,2.00
TeleTech,Engineer,3.00,3.67,3.67,3.33,4.33
TeleTech,Enrollment Specialist,3.50,3.50,3.50,3.50,3.75
TeleTech,Escalation Specialist,5.00,3.50,3.50,3.50,4.00
TeleTech,Excellent Customer Service,4.00,4.00,4.00,3.00,3.50
TeleTech,Executive Assistant Program Liaison,4.00,4.00,5.00,4.00,3.00
TeleTech,Executive Director Humanify,4.00,2.50,3.50,2.75,3.75
TeleTech,Financial Relationship Specialist,3.00,5.00,1.00,3.00,2.00
TeleTech,Financial Systems Principal Analyst,3.00,3.00,2.00,5.00,4.00
TeleTech,Fraud Specialist,3.00,2.00,4.00,3.00,3.00
TeleTech,Fraud dept for ussa,1.00,4.75,4.75,3.50,2.25
TeleTech,Fraud reporter,4.00,3.00,3.50,2.50,4.00
TeleTech,Front Office Administrator,1.00,3.00,4.00,3.00,5.00
TeleTech,Fruad Department,5.00,5.00,2.00,4.00,1.00
TeleTech,Full Time Credit Card Representative,5.00,4.00,3.67,2.33,4.67
TeleTech,Geek Squad,5.00,1.00,4.00,4.00,1.00
TeleTech,Global Process Improvement Consultant,1.00,2.67,2.67,3.67,3.67
TeleTech,Guide agents and supervisors,4.00,5.00,1.00,4.00,2.00
TeleTech,HOME CUSTOMER SERVICE,5.00,1.00,4.00,4.00,1.00
TeleTech,HOME CUSTOMER SERVICE REPRESENTATIVE,3.00,1.50,3.00,2.00,3.50
TeleTech,HP Certified Notebook technician,3.00,5.00,4.00,4.00,4.00
TeleTech,Health Care Provider,2.00,4.00,5.00,4.00,2.00
TeleTech,Health Care Specialist,2.00,3.00,3.00,2.50,4.00
TeleTech,Health Insurance Agent,3.00,3.50,4.00,2.50,3.50
TeleTech,Health Insurance Sales Agent,2.00,4.50,3.00,4.00,4.00
TeleTech,Health Insurance Trainer/Agent,3.00,4.33,2.00,3.33,3.00
TeleTech,Health and Wellness Generalist / Human Capital,1.00,2.25,4.25,2.25,3.25
TeleTech,Health and Wellness Navigator,5.00,2.50,2.50,4.00,2.50
TeleTech,Help Desk Technician,2.00,4.00,4.00,2.00,3.00
TeleTech,Home Customer Care Representative,5.00,4.00,4.50,2.00,4.50
TeleTech,Home Customer Service Representative,3.67,3.67,3.11,3.33,2.33
TeleTech,Human Capital Delivery - Senior Manager for U.S,4.00,3.00,3.00,4.50,4.00
TeleTech,Hyundai Case Management,3.00,3.00,3.33,2.67,2.67
TeleTech,Hyundai Customer Service,4.00,4.00,5.00,2.00,2.00
TeleTech,Hyundai Email Agent/Dispatch,2.00,3.50,3.00,2.00,2.50
TeleTech,In bound Hyundai Customer Care,1.00,2.67,4.00,3.00,2.67
TeleTech,Inbound Customer Service,4.00,4.50,4.50,4.00,3.00
TeleTech,Inbound Sales Agent,3.00,1.00,2.00,4.00,4.00
TeleTech,Inbound and RCAS agent,4.00,4.00,3.00,2.00,2.50
TeleTech,Inside Sales Representative,5.00,4.50,3.50,3.50,2.50
TeleTech,Installation Supervisor,5.00,3.00,3.50,4.50,3.50
TeleTech,Instructional Design,5.00,4.50,4.00,4.50,2.50
TeleTech,Instructional Designer,2.00,4.00,4.50,2.50,3.00
TeleTech,Insurance Agent,4.00,1.50,2.00,3.50,1.00
TeleTech,Insurance Clerk,5.00,2.00,2.00,4.00,3.00
TeleTech,Insurance Client Services,5.00,5.00,3.00,3.00,3.00
TeleTech,Insurance Sales Agent,5.00,4.00,3.00,3.00,2.50
TeleTech,Insurance agent,3.20,3.20,2.60,3.80,3.40
TeleTech,Insurance consultant Medicare enrollment agent,3.00,5.00,2.00,5.00,3.00
TeleTech,Insurance sales and customer service,1.00,3.00,4.00,5.00,4.00
TeleTech,Interim Closing Manager,5.00,4.00,4.00,5.00,4.00
TeleTech,Intern,5.00,4.00,2.50,2.00,3.00
TeleTech,International Service Associate,3.00,4.00,2.00,2.00,1.00
TeleTech,International Work Flow Coordinator,5.00,3.00,2.00,3.00,4.00
TeleTech,Intuit Customer Service (Seasonal),5.00,3.50,3.50,2.00,2.50
TeleTech,Intuit Turbotax Customer Service Representative,4.00,3.50,2.00,4.00,4.50
TeleTech,LICENSED INSURANCE AGENT,2.00,1.50,3.00,4.50,4.00
TeleTech,Lead Agent,4.00,3.67,2.33,3.00,3.00
TeleTech,Lead Representative,3.00,4.25,3.75,3.50,3.50
TeleTech,Lead Technical Support Analyst,4.00,4.67,4.67,4.00,3.67
TeleTech,Leads Agent,3.00,3.67,4.00,3.67,1.33
TeleTech,License Agent-ACCIDENT & HEALTH,5.00,2.00,3.00,3.00,5.00
TeleTech,Licensed Agent,3.00,4.00,5.00,3.00,2.00
TeleTech,Licensed Customer Service Representative,3.00,4.00,2.00,4.00,3.00
TeleTech,Licensed FL Health Insurance Trainer/Agent,3.00,3.00,5.00,2.00,2.00
TeleTech,Licensed Health Insurance Agent,3.29,2.86,3.14,3.29,3.14
TeleTech,Licensed Healthcare Insurance Agent (Seasonal),3.00,2.00,4.00,4.00,2.00
TeleTech,Licensed Healthcare Insurance Sales Agent,3.00,3.00,3.33,3.00,4.00
TeleTech,Licensed Healthcare Sales Rep,1.00,4.00,5.00,2.00,5.00
