,Company,Title,Location,Rating,Work/Life Balance,Benefit,Security,Culture
7285,State-Street,Price Team Contractor,Greater_Boston_Area,5.0,5,5,4,4
7286,State-Street,"Client Service, Associate",Greater_Boston_Area,4.0,4,3,4,5
7287,State-Street,Income Specialist,Greater_Boston_Area,5.0,4,5,4,5
7288,State-Street,Assistant Vice President,Greater_Boston_Area,4.0,5,3,3,5
7289,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,4,3,4,none
7290,State-Street,Senior Associate- Client Operations,Greater_Boston_Area,2.0,3,1,1,4
7291,State-Street,Client Operations Manager,Greater_Boston_Area,3.0,5,3,5,5
7292,State-Street,Vice President,Greater_Boston_Area,3.0,5,4,4,4
7293,State-Street,Sr.Java/J2EE Developer,Greater_Boston_Area,4.0,3,3,4,4
7294,State-Street,Mailroom Clerk,Greater_Boston_Area,5.0,5,4,3,5
7295,State-Street,Senior Associate,Greater_Boston_Area,2.0,5,3,4,5
7296,State-Street,SFDC Administrator/Developer,Greater_Boston_Area,5.0,5,5,4,5
7297,State-Street,Account Manager/Senior Lead,Greater_Boston_Area,4.0,4,5,4,4
7298,State-Street,Risk Application Development Co-op,Greater_Boston_Area,3.0,2,2,2,4
7299,State-Street,IT Technician,Greater_Boston_Area,5.0,5,5,5,5
7300,State-Street,Account Manager / Sr. Associate-Team Lead,Greater_Boston_Area,4.0,5,4,4,3
7301,State-Street,Accounting/Pricing Specialist,Greater_Boston_Area,5.0,4,4,4,4
7302,State-Street,Knowledge Manager & SharePoint/Collaborate Manager,Greater_Boston_Area,5.0,4,4,4,4
7303,State-Street,Shareholder Services Co-op,Greater_Boston_Area,3.0,5,4,5,5
7304,State-Street,Client Integration Program Executive,Greater_Boston_Area,4.0,5,5,5,5
7305,State-Street,Collateral Debt Obligations Team Lead,Greater_Boston_Area,5.0,5,4,5,5
7306,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,4,4,none,3
7307,State-Street,CLIENT CASH SPECIALIST,Greater_Boston_Area,3.0,5,5,5,5
7308,State-Street,Shareholder Operation Specialist,Greater_Boston_Area,5.0,5,4,4,5
7309,State-Street,Client Service Specialist,Greater_Boston_Area,3.0,4,3,5,none
7310,State-Street,Intern,Greater_Boston_Area,5.0,5,5,none,5
7311,State-Street,IT Network Technician,Greater_Boston_Area,5.0,4,5,5,4
7312,State-Street,"Global Services Operations Manager, AVP",Greater_Boston_Area,2.0,5,5,4,5
7313,State-Street,Project Manager,Greater_Boston_Area,4.0,5,3,4,4
7314,State-Street,Conversion/Stock Analyst,Greater_Boston_Area,5.0,5,5,5,5
7315,State-Street,Income Specialist,Greater_Boston_Area,5.0,4,3,1,5
7316,State-Street,Shareholder Services Co-op,Greater_Boston_Area,3.0,4,2,3,3
7317,State-Street,Vice President,Greater_Boston_Area,3.0,1,3,2,2
7318,State-Street,Custody Specialist,Greater_Boston_Area,3.0,4,4,4,5
7319,State-Street,Senior Associate,Greater_Boston_Area,2.0,5,5,5,5
7320,State-Street,Price Team Contractor,Greater_Boston_Area,5.0,2,4,4,4
7321,State-Street,Client Integration Program Executive,Greater_Boston_Area,4.0,5,5,5,5
7322,State-Street,Associate 1,Greater_Boston_Area,1.0,4,4,4,4
7323,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,5,3,4,4
7324,State-Street,Assistant Vice President,Greater_Boston_Area,4.0,5,4,5,4
7325,State-Street,Client Operations Manager,Greater_Boston_Area,3.0,5,3,5,5
7326,State-Street,Sr.Java/J2EE Developer,Greater_Boston_Area,4.0,5,3,5,4
7327,State-Street,Fund Processor,Greater_Boston_Area,5.0,5,5,5,5
7328,State-Street,Pricing Analyst,Greater_Boston_Area,2.0,4,3,4,4
7329,State-Street,Senior Associate,Greater_Boston_Area,2.0,5,3,5,4
7330,State-Street,"AIS Fund Administrator, Associate 1",Greater_Boston_Area,2.0,1,3,none,5
7331,State-Street,IT Technician,Greater_Boston_Area,5.0,5,4,5,5
7332,State-Street,Mailroom Clerk,Greater_Boston_Area,5.0,5,4,5,5
7333,State-Street,Risk Application Development Co-op,Greater_Boston_Area,3.0,5,5,5,4
7334,State-Street,QA Engineer,Greater_Boston_Area,5.0,5,3,5,4
7335,State-Street,Assistant Vice President,Greater_Boston_Area,3.0,4,2,3,3
7336,State-Street,Vice President,Greater_Boston_Area,5.0,5,5,5,5
7337,State-Street,Senior Consultant,Greater_Boston_Area,3.0,5,4,5,5
7338,State-Street,Business Systems Analyst,Greater_Boston_Area,4.0,3,4,4,5
7339,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,3,3,5,4
7340,State-Street,Assistant Vice President,Greater_Boston_Area,4.0,3,4,4,4
7341,State-Street,Client Operations Manager,Greater_Boston_Area,3.0,4,4,5,4
7342,State-Street,Sr.Java/J2EE Developer,Greater_Boston_Area,4.0,2,3,2,3
7343,State-Street,Fund Processor,Greater_Boston_Area,5.0,4,3,none,4
7344,State-Street,Pricing Analyst,Greater_Boston_Area,2.0,4,4,5,4
7345,State-Street,Senior Associate,Greater_Boston_Area,2.0,5,5,5,5
7346,State-Street,"AIS Fund Administrator, Associate 1",Greater_Boston_Area,2.0,3,3,3,4
7347,State-Street,IT Technician,Greater_Boston_Area,5.0,5,5,5,none
7348,State-Street,Mailroom Clerk,Greater_Boston_Area,5.0,5,4,4,5
7349,State-Street,Risk Application Development Co-op,Greater_Boston_Area,3.0,5,4,5,5
7350,State-Street,QA Engineer,Greater_Boston_Area,5.0,4,2,3,3
7351,State-Street,Assistant Vice President,Greater_Boston_Area,3.0,5,4,4,5
7352,State-Street,Vice President,Greater_Boston_Area,5.0,3,3,2,4
7353,State-Street,Senior Consultant,Greater_Boston_Area,3.0,5,5,none,5
7354,State-Street,Business Systems Analyst,Greater_Boston_Area,4.0,4,5,4,3
7355,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,4,3,4,4
7356,State-Street,Assistant Vice President,Greater_Boston_Area,3.0,2,2,3,3
7357,State-Street,Exec. Assistant to SVP,Greater_Boston_Area,3.0,5,4,4,5
7358,State-Street,Global Treasury Investment Management Intern,Greater_Boston_Area,5.0,5,2,4,3
7359,State-Street,"Global Services Operations Manager, AVP",Greater_Boston_Area,2.0,3,2,5,5
7360,State-Street,Intern,Greater_Boston_Area,5.0,5,3,5,5
7361,State-Street,"AIS Fund Administrator, Associate 1",Greater_Boston_Area,2.0,4,2,none,4
7362,State-Street,"Fund Accountant, Senior Associate",Greater_Boston_Area,4.0,4,2,5,5
7363,State-Street,Fund Accountant,Greater_Boston_Area,4.0,3,2,none,3
7364,State-Street,Custody Specialist,Greater_Boston_Area,3.0,4,3,3,4
7365,State-Street,Associate 1,Greater_Boston_Area,1.0,5,3,5,5
7366,State-Street,Portfolio Accountant,Greater_Boston_Area,2.0,3,3,3,3
7367,State-Street,Fund Processor,Greater_Boston_Area,5.0,2,2,1,3
7368,State-Street,"Vice President, ETR System Architect",Greater_Boston_Area,5.0,4,3,5,5
7369,State-Street,Senior Associate,Greater_Boston_Area,2.0,4,1,4,3
7370,State-Street,Officer,Greater_Boston_Area,1.0,5,none,4,none
7371,State-Street,Project Implementation Manager,Greater_Boston_Area,3.0,5,5,none,5
7372,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,4,none,4,none
7373,State-Street,Assistant Vice President,Greater_Boston_Area,3.0,5,none,5,none
7374,State-Street,Exec. Assistant to SVP,Greater_Boston_Area,3.0,4,none,4,none
7375,State-Street,Global Treasury Investment Management Intern,Greater_Boston_Area,5.0,4,none,4,none
7376,State-Street,"Global Services Operations Manager, AVP",Greater_Boston_Area,2.0,4,none,5,none
7377,State-Street,Intern,Greater_Boston_Area,5.0,5,none,4,none
7378,State-Street,"AIS Fund Administrator, Associate 1",Greater_Boston_Area,2.0,5,none,5,none
7379,State-Street,"Fund Accountant, Senior Associate",Greater_Boston_Area,4.0,4,4,5,4
7380,State-Street,Fund Accountant,Greater_Boston_Area,4.0,3,3,2,3
7381,State-Street,Custody Specialist,Greater_Boston_Area,3.0,2,1,3,3
7382,State-Street,Associate 1,Greater_Boston_Area,1.0,4,3,2,3
7383,State-Street,Portfolio Accountant,Greater_Boston_Area,2.0,5,5,5,5
7384,State-Street,Fund Processor,Greater_Boston_Area,5.0,5,5,5,5
7385,State-Street,"Vice President, ETR System Architect",Greater_Boston_Area,5.0,1,2,2,2
7386,State-Street,Senior Associate,Greater_Boston_Area,2.0,3,5,3,3
7387,State-Street,Officer,Greater_Boston_Area,1.0,4,3,3,4
7388,State-Street,Project Implementation Manager,Greater_Boston_Area,3.0,4,3,4,4
7389,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,5,5,5,5
7390,State-Street,USIS SEC Yields Assoc II,Greater_Boston_Area,3.0,2,1,3,4
7391,State-Street,Executive Assistant to Executive Vice President,Greater_Boston_Area,4.0,5,4,5,5
7392,State-Street,data analyst,Greater_Boston_Area,4.0,2,2,2,4
7393,State-Street,Fund Accountant,Greater_Boston_Area,4.0,4,3,3,3
7394,State-Street,Accounting Operations Specialist,Greater_Boston_Area,4.0,none,none,none,none
7395,State-Street,Associate,Greater_Boston_Area,1.0,2,2,3,3
7396,State-Street,Portfolio Administrator/ Bank Loan Specialist,Greater_Boston_Area,3.0,5,3,4,5
7397,State-Street,Officer,Greater_Boston_Area,3.0,4,4,4,4
7398,State-Street,Operations Processing Analyst Trainee,Greater_Boston_Area,4.0,5,5,5,5
7399,State-Street,Client Service Manager,Greater_Boston_Area,1.0,4,2,5,5
7400,State-Street,Client Operations Administrator Associate II,Greater_Boston_Area,2.0,3,2,3,4
7401,State-Street,Global Treasury Investment Management Intern,Greater_Boston_Area,5.0,4,2,5,4
7402,State-Street,IT Technician,Greater_Boston_Area,5.0,4,2,5,4
7403,State-Street,Fund Financial Reporting Officer,Greater_Boston_Area,3.0,5,3,4,5
7404,State-Street,Shareholder Services Co-op,Greater_Boston_Area,3.0,5,5,4,5
7405,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,4,3,3,5
7406,State-Street,Vice President,Greater_Boston_Area,5.0,4,2,4,3
7407,State-Street,java developer,Greater_Boston_Area,4.0,5,5,5,5
7408,State-Street,"Lead Business Analyst, Officer",Greater_Boston_Area,3.0,4,3,5,5
7409,State-Street,Internal Auditor,Greater_Boston_Area,2.0,5,4,4,4
7410,State-Street,MDM Architect,Greater_Boston_Area,5.0,5,3,none,4
7411,State-Street,Associate- SSGA,Greater_Boston_Area,3.0,4,3,none,3
7412,State-Street,Internship,Greater_Boston_Area,4.0,4,5,none,4
7413,State-Street,AML/KYC Specialist,Greater_Boston_Area,5.0,5,3,none,5
7414,State-Street,Fund Accountant /Account Controller,Greater_Boston_Area,3.0,3,2,none,3
7415,State-Street,Security Administrator/Technical Writer,Greater_Boston_Area,5.0,4,4,none,4
7416,State-Street,Software Engineer,Greater_Boston_Area,3.0,4,2,none,4
7417,State-Street,Executive Assistant,Greater_Boston_Area,2.0,4,4,none,4
7418,State-Street,data analyst,Greater_Boston_Area,4.0,4,4,none,4
7419,State-Street,"Mutual Fund Account Manager, SEC Yield",Greater_Boston_Area,4.0,5,3,none,5
7420,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,4,3,none,none
7421,State-Street,compliance,Greater_Boston_Area,2.0,5,5,none,5
7422,State-Street,Accountant/Pricing Specialist,Greater_Boston_Area,4.0,3,2,none,3
7423,State-Street,"Client Operations Administrator, Senior",Greater_Boston_Area,1.0,2,1,none,4
7424,State-Street,"Bank Loan Specialist, Associate II",Greater_Boston_Area,4.0,none,2,none,4
7425,State-Street,Sales Assistant,Greater_Boston_Area,3.0,5,2,none,3
7426,State-Street,Payroll Accountant,Greater_Boston_Area,2.0,4,2,none,5
7427,State-Street,Onsite Project Leader,Greater_Boston_Area,4.0,3,1,none,3
7428,State-Street,Senior Associate,Greater_Boston_Area,3.0,3,1,none,4
7429,State-Street,Bank Loan Specialist,Greater_Boston_Area,3.0,4,3,none,3
7430,State-Street,Portfolio Administrator,Greater_Boston_Area,3.0,1,none,none,none
7431,State-Street,Partnership Tax Manager,Greater_Boston_Area,4.0,4,1,none,4
7432,State-Street,North America Analyst,Greater_Boston_Area,4.0,1,2,none,2
7433,State-Street,Project Manager,Greater_Boston_Area,4.0,5,1,none,5
7434,State-Street,Assistant Vice President,Greater_Boston_Area,5.0,5,2,none,5
7435,State-Street,Worldwide Investment Manager Services Associate,Greater_Boston_Area,4.0,5,2,none,4
7436,State-Street,Functional Specialist Associate,Greater_Boston_Area,4.0,4,2,none,5
7437,State-Street,Compliance Analyst VP,Greater_Boston_Area,2.0,5,3,none,5
7438,State-Street,"Assistant Vice President, Transfer Agent",Greater_Boston_Area,4.0,3,2,none,3
7439,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,4,1,none,5
7440,State-Street,Senior Consultant,Greater_Boston_Area,3.0,4,1,none,4
7441,State-Street,QA Engineer,Greater_Boston_Area,5.0,none,none,4,none
7442,State-Street,Conversion/Stock Analyst,Greater_Boston_Area,5.0,3,5,none,none
7443,State-Street,Risk Application Development Co-op,Greater_Boston_Area,3.0,4,none,none,none
7444,State-Street,Custody Specialist,Greater_Boston_Area,3.0,none,none,4,none
7445,State-Street,Collateral Debt Obligations Team Lead,Greater_Boston_Area,5.0,none,3,none,none
7446,State-Street,Data Conversion Analyst,Greater_Boston_Area,1.0,none,4,none,4
7447,State-Street,Associate- SSGA,Greater_Boston_Area,3.0,none,none,2,none
7448,State-Street,Internal Auditor,Greater_Boston_Area,2.0,2,none,none,none
7449,State-Street,Equities Pricing Analyst,Greater_Boston_Area,3.0,none,5,none,4
7450,State-Street,Accounting/Pricing Specialist,Greater_Boston_Area,5.0,5,none,5,none
7451,State-Street,Portfolio Analytics,Greater_Boston_Area,1.0,3,5,none,none
7452,State-Street,Fund Accountant and Pricing Specialist,Greater_Boston_Area,2.0,none,none,none,5
7453,State-Street,Vice President,Greater_Boston_Area,4.0,none,none,3,none
7454,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,5,none,none,none
7455,State-Street,Fund Accountant,Greater_Boston_Area,3.0,none,5,5,none
7456,State-Street,Functional Specialist,Greater_Boston_Area,4.0,4,none,3,none
7457,State-Street,Senior Business Systems Analyst/Architect,Greater_Boston_Area,5.0,2,5,none,none
7458,State-Street,Financial Reporting Manager,Greater_Boston_Area,2.0,5,none,none,none
7459,State-Street,"Custody Specialist, Investment Services",Greater_Boston_Area,3.0,none,none,none,4
7460,State-Street,courier,Greater_Boston_Area,5.0,none,none,4,none
7461,State-Street,Balance Sheet Analyst,Greater_Boston_Area,4.0,5,5,none,none
7462,State-Street,Desktop Support Technician,Greater_Boston_Area,5.0,none,none,5,4
7463,State-Street,Associate 1,Greater_Boston_Area,3.0,none,none,5,none
7464,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,none,5,none,none
7465,State-Street,Benefit Associate,Greater_Boston_Area,1.0,none,5,none,5
7466,State-Street,Executive Assistant,Greater_Boston_Area,2.0,4,none,4,none
7467,State-Street,Worldwide Investment Manager Services Associate,Greater_Boston_Area,4.0,none,none,5,5
7468,State-Street,AML/KYC Specialist,Greater_Boston_Area,5.0,none,4,none,5
7469,State-Street,Client Service Performance & Analytics Officer,Greater_Boston_Area,4.0,none,5,4,none
7470,State-Street,Fund Accountant,Greater_Boston_Area,3.0,5,none,none,5
7471,State-Street,Functional Specialist Associate,Greater_Boston_Area,4.0,5,none,5,none
7472,State-Street,Investment Performance & Analytics Client Officer,Greater_Boston_Area,3.0,none,5,none,none
7473,State-Street,Senior Business Systems Analyst/Architect,Greater_Boston_Area,5.0,5,5,none,none
7474,State-Street,Portfolio Administrator,Greater_Boston_Area,4.0,none,none,1,none
7475,State-Street,North America Analyst,Greater_Boston_Area,4.0,4,none,5,none
7476,State-Street,Senior Associate,Greater_Boston_Area,3.0,3,4,none,none
7477,State-Street,"Custody Specialist, Investment Services",Greater_Boston_Area,3.0,none,none,4,4
7478,State-Street,Accountant/Pricing Specialist,Greater_Boston_Area,4.0,3,none,3,none
7479,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,5,none,none,none
7480,State-Street,"Pricing Specialist, Associate II",Greater_Boston_Area,3.0,none,none,none,3
7481,State-Street,Fund Financial Reporting Officer,Greater_Boston_Area,3.0,none,5,none,2
7482,State-Street,Portfolio Administrator,Greater_Boston_Area,4.0,none,none,5,none
7483,State-Street,Paralegal - Senior Associate,Greater_Boston_Area,1.0,5,5,none,none
7484,State-Street,BI Developer,Greater_Boston_Area,4.0,none,none,4,none
7485,State-Street,Processing Analyst Intern,Greater_Boston_Area,3.0,none,none,none,3
7486,State-Street,Officer,Greater_Boston_Area,3.0,3,none,none,none
7487,State-Street,Boston Port Admin Circt-Senior Associate,Greater_Boston_Area,4.0,none,none,1,1
7488,State-Street,Pricing Specialist,Greater_Boston_Area,4.0,4,3,none,none
7489,State-Street,Senior Mutual Fund Portfolio Accountant,Greater_Boston_Area,5.0,none,3,none,none
7490,State-Street,Desktop Technician,Greater_Boston_Area,3.0,4,none,none,none
7491,State-Street,Assistant Vice President,Greater_Boston_Area,4.0,4,none,none,4
7492,State-Street,Benefit Associate,Greater_Boston_Area,1.0,none,none,4,none
7493,State-Street,Administrator,Greater_Boston_Area,3.0,none,4,none,4
7494,State-Street,Associate/Security Processor,Greater_Boston_Area,3.0,none,5,none,none
7495,State-Street,BI Developer (SSRS/SSIS/SSAS),Greater_Boston_Area,5.0,none,none,5,4
7496,State-Street,Senior Associate/Account Manager - mutual funds,Greater_Boston_Area,4.0,none,none,3,2
7497,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,3,none,none,none
7498,State-Street,"Assistant Vice President, Transfer Agent",Greater_Boston_Area,4.0,none,5,none,none
7499,State-Street,Portfolio Administrator,Greater_Boston_Area,3.0,none,4,3,none
7500,State-Street,Officer,Greater_Boston_Area,3.0,none,none,4,none
7501,State-Street,Worldwide leader,Greater_Boston_Area,5.0,none,none,4,none
7502,State-Street,Senior Mutual Fund Portfolio Accountant,Greater_Boston_Area,5.0,none,5,5,none
7503,State-Street,Desktop Technician,Greater_Boston_Area,3.0,3,none,none,1
7504,State-Street,USIS SEC Yields Assoc II,Greater_Boston_Area,3.0,none,none,none,4
7505,State-Street,Officer,Greater_Boston_Area,3.0,4,5,none,none
7506,State-Street,Business Development,Greater_Boston_Area,4.0,4,none,none,none
7507,State-Street,Balance Sheet Analyst,Greater_Boston_Area,4.0,3,none,4,none
7508,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,4,5,none,none
7509,State-Street,Assistant Vice President,Greater_Boston_Area,3.0,none,4,5,none
7510,State-Street,Fund Administration Associate,Greater_Boston_Area,3.0,4,none,none,4
7511,State-Street,Network Manager for AMEA,Greater_Boston_Area,4.0,4,none,4,none
7512,State-Street,Project Manager/Assistant Vice President,Greater_Boston_Area,4.0,none,3,none,1
7513,State-Street,Fund Administration Supervisor,Greater_Boston_Area,3.0,none,none,none,1
7514,State-Street,Transfer Agent,Greater_Boston_Area,3.0,3,none,5,none
7515,State-Street,Recruiting Coordinator/Analyst,Greater_Boston_Area,5.0,4,none,none,4
7516,State-Street,Worldwide leader,Greater_Boston_Area,5.0,none,4,none,4
7517,State-Street,Fund Accountant Intern,Greater_Boston_Area,4.0,5,none,none,4
7518,State-Street,Accounting Operations Specialist,Greater_Boston_Area,4.0,none,none,2,none
7519,State-Street,Investment Performance & Analytics Client Officer,Greater_Boston_Area,3.0,4,5,none,none
7520,State-Street,Client Service Performance & Analytics Officer,Greater_Boston_Area,4.0,none,none,4,4
7521,State-Street,Oracle Database Administrator,Greater_Boston_Area,5.0,none,none,5,3
7522,State-Street,Financial Reporting Officer,Greater_Boston_Area,1.0,3,none,none,none
7523,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,none,none,3,2
7524,State-Street,Systems Administrator,Greater_Boston_Area,3.0,none,none,5,5
7525,State-Street,courier,Greater_Boston_Area,5.0,3,none,none,3
7526,State-Street,Financial Reporting Administrator,Greater_Boston_Area,5.0,none,none,2,none
7527,State-Street,Archive Filer,Greater_Boston_Area,5.0,none,3,4,none
7528,State-Street,Pricing Specialist/ Accountant Assc,Greater_Boston_Area,5.0,3,none,2,none
7529,State-Street,Client Service Manager,Greater_Boston_Area,1.0,none,none,5,none
7530,State-Street,Officer,Greater_Boston_Area,1.0,none,5,none,none
7531,State-Street,Accounting Operations Specialist,Greater_Boston_Area,4.0,none,none,4,none
7532,State-Street,Senior Associate/Account Manager - mutual funds,Greater_Boston_Area,4.0,none,none,5,none
7533,State-Street,Assistant Vice President,Greater_Boston_Area,5.0,4,none,none,none
7534,State-Street,Operations Processing Analyst Trainee,Greater_Boston_Area,4.0,4,none,none,none
7535,State-Street,Division Coordinator/Assistant,Greater_Boston_Area,5.0,3,none,3,none
7536,State-Street,Desktop Support Technician,Greater_Boston_Area,5.0,none,none,3,none
7537,State-Street,Compliance,Greater_Boston_Area,1.0,none,5,none,5
7538,State-Street,CORPORATE ACTIONS OFFICER,Greater_Boston_Area,3.0,none,3,none,none
7539,State-Street,"Assistant Vice President, Training",Greater_Boston_Area,4.0,2,none,1,none
7540,State-Street,CORPORATE ACTIONS OFFICER,Greater_Boston_Area,3.0,4,none,none,none
7541,State-Street,Portfolio Accountant,Greater_Boston_Area,2.0,5,none,4,none
7542,State-Street,Fund Accountant and Pricing Specialist,Greater_Boston_Area,2.0,5,none,5,none
7543,State-Street,Mutual Fund Accountant,Greater_Boston_Area,3.0,5,none,none,none
7544,State-Street,"Assistant Vice President, Transfer Agent",Greater_Boston_Area,4.0,4,4,none,4
